Name,Phone,Date,Duration_timespan,Duration_Sec
"Theo Kihn","6825544206","19/05/21 02:20:04 PM","00:37:36","36"
"Zakary Jerde","7558066525","25/09/21 05:10:14 AM","00:38:02","2"
"Dexter Rodriguez","7567834867","18/10/21 12:55:34 AM","00:26:42","42"
"Gerard Bechtelar","7356483774","22/12/22 11:35:41 AM","00:06:18","18"
"Clovis Boyer","7672443644","05/09/21 05:53:41 AM","00:35:46","46"
"Theron Osinski","6656424264","19/11/22 02:21:48 AM","00:26:55","55"
"Darron Towne","6481435540","04/10/22 10:01:02 AM","00:05:30","30"
"Gerard Bechtelar","7356483774","02/06/21 07:48:21 AM","00:16:43","43"
"Kara Hackett","8371131081","02/05/21 09:34:51 AM","00:02:29","29"
"Jacques Kessler","8027520724","15/06/22 10:49:37 AM","00:13:40","40"
"Elbert Reichel","8812480763","07/09/21 10:32:36 AM","00:16:50","50"
"Lysanne O'Conner","6716264882","30/09/22 11:22:33 PM","00:36:40","40"
"Leonel Crona","6626720382","01/03/21 02:19:55 AM","00:28:20","20"
"Kennedy Borer","7307402025","16/09/22 02:40:01 PM","00:34:32","32"
"Katelin Dicki","7771071266","17/04/22 07:26:46 AM","00:18:20","20"
"Brigitte Wyman","8177025320","14/01/21 04:38:05 PM","00:41:01","1"
"Cordia Weissnat","8714675243","07/04/23 09:20:21 PM","00:24:56","56"
"Selmer Moen","8073015233","15/12/21 10:57:19 PM","00:58:50","50"
"Lucious Grant","6212311665","08/07/21 10:05:06 PM","00:25:53","53"
"Darron Towne","6481435540","23/12/21 08:21:12 PM","00:04:07","7"
"Marcus Homenick","8100511881","23/03/23 01:34:27 AM","00:34:25","25"
"Noe Howe","8642773250","11/05/23 11:13:52 AM","00:08:19","19"
"Amos Wisoky","7524067281","25/03/21 12:52:57 PM","00:16:15","15"
"Darron Towne","6481435540","14/07/22 03:32:02 PM","00:14:17","17"
"Abigayle Barton","8425588575","01/12/21 04:17:01 PM","00:45:06","6"
"Alice Spencer","8868223038","02/06/21 04:56:32 AM","00:20:38","38"
"Madie Christiansen","8134067075","13/07/21 11:34:58 PM","00:39:20","20"
"Arjun Emmerich","6741632365","24/11/21 02:07:45 PM","00:33:19","19"
"Juana Welch","8440655110","27/03/21 11:39:25 AM","00:46:21","21"
"Clovis Boyer","7672443644","31/05/21 07:25:24 PM","00:38:37","37"
"Jada Kunze","6817842047","07/03/21 04:31:07 AM","00:59:46","46"
"Lysanne O'Conner","6716264882","22/11/21 12:57:15 AM","00:48:46","46"
"Lysanne O'Conner","6716264882","16/11/22 02:22:57 PM","00:34:17","17"
"Darron Towne","6481435540","01/03/23 06:30:27 PM","00:14:54","54"
"Mckenna Greenfelder","8474444466","14/10/22 05:13:39 PM","00:14:52","52"
"Dexter Rodriguez","7567834867","24/06/21 01:46:44 AM","00:51:03","3"
"Rocio Lynch","8275473471","16/05/23 12:33:07 PM","00:33:36","36"
"Nash Cummings","8558821633","10/01/22 09:45:29 AM","00:24:51","51"
"Gail Kunde","7144608124","26/06/21 04:05:59 PM","00:44:53","53"
"Mauricio Wilderman","6415734707","08/02/23 09:54:12 AM","00:04:09","9"
"Reginald Wuckert","7171250628","07/10/21 12:55:29 PM","00:11:44","44"
"Connor Ward","7726866607","25/08/22 06:47:26 PM","00:03:18","18"
"Buck Erdman","7420567307","14/05/21 03:37:47 AM","00:23:21","21"
"Kadin Wilderman","7820212022","21/02/23 10:25:02 AM","00:25:44","44"
"Meagan Torp","8815612476","04/07/23 07:40:28 PM","00:53:27","27"
"Abigayle Barton","8425588575","01/06/23 04:44:33 AM","00:41:30","30"
"Zakary Jerde","7558066525","18/11/22 08:10:35 PM","00:49:04","4"
"Jacques Kessler","8027520724","17/11/22 07:31:48 PM","00:22:35","35"
"Abigayle Barton","8425588575","10/07/22 01:03:14 PM","00:11:10","10"
"Elbert Reichel","8812480763","16/05/23 02:56:56 PM","00:12:54","54"
"Alisa Schoen","6264071647","15/02/21 04:09:05 PM","00:00:40","40"
"Juana Welch","8440655110","10/10/21 06:19:35 PM","00:15:01","1"
"Gust Mueller","8615272163","04/03/23 03:42:35 AM","00:44:45","45"
"Lysanne O'Conner","6716264882","04/05/22 08:47:40 PM","00:57:34","34"
"Rudy Gleichner","8158818283","27/11/21 11:08:51 AM","00:25:59","59"
"Cordia Weissnat","8714675243","02/12/22 03:24:55 PM","00:24:59","59"
"Madie Christiansen","8134067075","09/03/21 04:23:31 AM","00:12:21","21"
"Jane Prosacco","7618060341","07/03/22 03:51:49 PM","00:12:25","25"
"Hallie Walsh","8125458303","16/11/21 08:23:15 AM","00:54:28","28"
"Kadin Wilderman","7820212022","20/05/22 12:31:40 PM","00:08:27","27"
"Margret Veum","8008140110","13/05/21 07:10:01 PM","00:26:23","23"
"Isom Schumm","6287361620","05/07/21 02:45:28 PM","00:10:34","34"
"Mina Jones","8122755614","04/01/23 06:32:12 AM","00:30:20","20"
"Elizabeth Kerluke","7641637280","13/10/22 10:02:59 AM","00:58:13","13"
"Leonel Crona","6626720382","01/05/21 02:49:20 AM","00:29:48","48"
"Darren Heathcote","7444817032","30/10/22 05:20:56 PM","00:18:16","16"
"Barrett Ritchie","8621786146","13/05/22 07:00:32 PM","00:21:44","44"
"Abigayle Barton","8425588575","21/03/23 02:06:04 AM","00:34:46","46"
"Carroll Rowe","7483527142","07/10/22 06:12:35 AM","00:24:04","4"
"Myriam Hauck","7363548621","29/01/22 08:22:58 AM","00:58:57","57"
"Grady Wintheiser","6252764861","12/07/21 07:13:11 AM","00:46:46","46"
"Hailee Dooley","8500332382","09/03/21 01:26:48 AM","00:47:14","14"
"Marcus Homenick","8100511881","13/04/22 07:48:43 PM","00:28:54","54"
"Jada Kunze","6817842047","27/04/21 12:06:34 PM","00:55:26","26"
"Margret Veum","8008140110","02/07/23 11:35:53 PM","00:43:57","57"
"Juana Welch","8440655110","09/12/22 08:31:02 AM","00:52:19","19"
"Mauricio Wilderman","6415734707","19/11/21 07:50:07 PM","00:23:56","56"
"Jose Brekke","6667002384","23/09/22 10:09:02 AM","00:34:17","17"
"Selmer Moen","8073015233","01/08/21 05:45:20 AM","00:40:08","8"
"Rocio Lynch","8275473471","20/02/22 01:02:11 PM","00:47:37","37"
"Loy Anderson","7751552622","18/09/21 06:50:59 PM","00:10:20","20"
"Elizabeth Kerluke","7641637280","11/01/21 10:59:52 AM","00:15:20","20"
"Gust Mueller","8615272163","14/01/23 11:11:45 PM","00:06:52","52"
"Bradley Herman","8134657302","12/12/22 10:17:47 PM","00:02:26","26"
"Alisa Schoen","6264071647","19/04/21 01:00:27 AM","00:02:13","13"
"Theo Kihn","6825544206","20/06/21 05:32:58 PM","00:59:46","46"
"Grady Wintheiser","6252764861","18/08/21 03:07:08 PM","00:06:47","47"
"Bradley Herman","8134657302","10/06/23 09:16:12 AM","00:48:08","8"
"Kali Blanda","6174001627","25/07/22 04:20:39 PM","00:54:32","32"
"Connor Ward","7726866607","26/04/21 08:48:50 AM","00:00:11","11"
"Noe Howe","8642773250","15/08/22 10:17:54 PM","00:26:00","0"
"Loy Anderson","7751552622","14/10/22 02:24:23 AM","00:24:20","20"
"Destini Hilll","7748632750","07/08/22 06:14:24 AM","00:10:37","37"
"Cordia Weissnat","8714675243","22/02/23 08:34:11 AM","00:13:14","14"
"Jordan Toy","6637305371","09/10/21 02:03:18 PM","00:54:05","5"
"Loy Anderson","7751552622","16/09/21 03:54:35 PM","00:29:10","10"
"Theo Kihn","6825544206","09/01/22 02:01:02 AM","00:54:40","40"
"Adriel Kiehn","7143743413","20/04/23 09:50:37 AM","00:41:38","38"
"Connor Ward","7726866607","21/07/21 09:13:06 AM","00:44:29","29"
"Lysanne O'Conner","6716264882","04/03/22 03:14:20 PM","00:40:00","0"
"Shaniya Shields","8214805385","10/04/22 10:28:13 PM","00:27:09","9"
"Thad Sawayn","8187164073","28/02/21 05:26:12 PM","00:06:09","9"
"Mireya Gusikowski","6171017041","09/06/22 10:38:48 AM","00:48:46","46"
"Mina Jones","8122755614","29/10/21 02:46:32 PM","00:43:28","28"
"Heaven Oberbrunner","6142278425","20/03/21 07:40:06 PM","00:09:43","43"
"Norval Runolfsson","8271406530","09/05/23 10:57:38 PM","00:02:00","0"
"Horace Kirlin","8441388320","26/08/22 09:22:16 PM","00:45:53","53"
"Marcus Homenick","8100511881","04/11/22 08:13:01 AM","00:00:45","45"
"Bradley Herman","8134657302","24/07/21 02:26:14 PM","00:53:30","30"
"Connor Ward","7726866607","02/01/22 09:15:18 PM","00:41:56","56"
"Mauricio Wilderman","6415734707","30/05/21 08:44:08 PM","00:23:27","27"
"Kim Lesch","8671863255","02/02/21 03:58:21 PM","00:47:35","35"
"Ross Ondricka","8874661140","22/04/21 05:13:06 PM","00:46:00","0"
"Reginald Wuckert","7171250628","14/01/21 12:19:22 AM","00:42:39","39"
"Margret Veum","8008140110","13/10/22 06:24:41 AM","00:50:19","19"
"Hailee Dooley","8500332382","06/02/23 09:47:15 PM","00:17:52","52"
"Judy Kertzmann","8668211071","17/08/22 01:29:21 AM","00:36:44","44"
"Selmer Moen","8073015233","06/04/21 08:40:14 PM","00:09:43","43"
"Mckenna Greenfelder","8474444466","23/06/21 03:49:01 AM","00:11:46","46"
"Loy Anderson","7751552622","08/11/21 12:07:12 AM","00:35:06","6"
"Rocio Lynch","8275473471","07/06/23 10:18:34 AM","00:55:03","3"
"Gust Mueller","8615272163","07/05/23 10:22:47 PM","00:01:23","23"
"Rhianna Towne","6388062322","11/05/23 04:30:39 PM","00:02:01","1"
"Kali Blanda","6174001627","06/05/22 01:29:39 AM","00:13:52","52"
"Loy Anderson","7751552622","21/06/23 11:26:36 PM","00:17:45","45"
"Theo Kihn","6825544206","16/10/22 04:25:39 AM","00:50:14","14"
"Bradley Herman","8134657302","20/12/22 10:45:43 PM","00:55:42","42"
"Zula Davis","7505507610","20/04/23 04:39:31 PM","00:07:31","31"
"Lysanne O'Conner","6716264882","18/06/21 05:23:11 PM","00:33:41","41"
"Kadin Wilderman","7820212022","10/06/22 02:26:02 PM","00:58:01","1"
"Lysanne O'Conner","6716264882","16/08/22 12:11:26 PM","00:56:31","31"
"Cristopher Gislason","6542362170","12/07/21 04:42:06 AM","00:24:51","51"
"Roberta Gorczany","6782844083","20/01/21 10:59:50 AM","00:56:32","32"
"Alisa Schoen","6264071647","20/05/21 04:51:07 PM","00:26:46","46"
"Abigayle Barton","8425588575","24/09/21 01:35:50 AM","00:13:17","17"
"Heaven Oberbrunner","6142278425","19/08/21 04:58:20 PM","00:53:52","52"
"Hallie Walsh","8125458303","24/10/21 02:09:07 PM","00:22:56","56"
"Melisa Becker","6434263388","29/05/22 02:09:41 AM","00:40:36","36"
"Rocio Lynch","8275473471","01/08/21 12:05:38 PM","00:48:38","38"
"Lysanne O'Conner","6716264882","14/03/21 01:09:03 AM","00:37:26","26"
"Melisa Becker","6434263388","01/09/22 04:35:09 AM","00:12:40","40"
"Mckenna Greenfelder","8474444466","17/06/21 05:40:56 AM","00:45:20","20"
"Izabella Price","6302575247","13/01/23 10:25:14 PM","00:46:20","20"
"Alayna Glover","8154056327","24/12/21 05:03:58 AM","00:12:01","1"
"Alexandro Heidenreich","7016647153","08/01/22 01:47:21 AM","00:40:01","1"
"Madie Christiansen","8134067075","01/07/23 04:53:24 PM","00:34:10","10"
"Jedidiah Kuhic","8838455708","11/07/22 10:14:06 AM","00:18:40","40"
"Adolphus McGlynn","7674284835","09/10/22 07:27:28 PM","00:47:25","25"
"Lucious Grant","6212311665","25/05/21 07:28:48 PM","00:25:31","31"
"Eriberto Schneider","8234530177","28/03/21 04:18:40 PM","00:13:45","45"
"Alexandro Heidenreich","7016647153","28/09/21 07:05:34 AM","00:16:53","53"
"Elizabeth Kerluke","7641637280","27/06/21 06:40:44 AM","00:20:36","36"
"Monique Effertz","7226776178","19/01/21 10:03:40 PM","00:19:00","0"
"Wellington Grimes","6066455212","01/07/23 06:36:44 PM","00:52:02","2"
"Barrett Ritchie","8621786146","23/12/21 01:21:07 PM","00:53:45","45"
"Enrique Frami","6380715712","21/03/23 08:31:20 PM","00:53:50","50"
"Mauricio Wilderman","6415734707","22/05/23 10:25:36 AM","00:52:48","48"
"Judy Kertzmann","8668211071","26/01/22 03:23:03 AM","00:35:40","40"
"Myriam Hauck","7363548621","18/02/21 10:53:41 AM","00:24:14","14"
"Alisa Schoen","6264071647","09/11/22 12:26:43 AM","00:58:12","12"
"Kadin Wilderman","7820212022","31/01/21 04:30:06 PM","00:52:58","58"
"Grady Wintheiser","6252764861","16/11/22 06:58:56 PM","00:14:17","17"
"Arjun Emmerich","6741632365","08/02/23 06:29:41 PM","00:50:12","12"
"Theo Kihn","6825544206","10/01/22 02:38:25 AM","00:27:33","33"
"Jordyn Kunde","8074652402","07/12/21 12:09:55 AM","00:01:18","18"
"Juana Welch","8440655110","05/01/22 11:58:13 PM","00:38:35","35"
"Darren Heathcote","7444817032","21/09/21 04:14:03 AM","00:09:37","37"
"Leonel Crona","6626720382","21/03/22 11:25:59 PM","00:12:48","48"
"Isom Schumm","6287361620","17/03/22 09:50:47 PM","00:28:55","55"
"Darren Heathcote","7444817032","11/04/23 02:42:30 PM","00:51:08","8"
"Alice Spencer","8868223038","18/04/23 08:58:37 PM","00:40:25","25"
"Hailee Dooley","8500332382","11/03/21 10:04:41 PM","00:46:04","4"
"Kali Blanda","6174001627","20/11/22 10:31:03 AM","00:35:41","41"
"Hailee Dooley","8500332382","04/11/22 09:47:15 AM","00:40:58","58"
"Kara Hackett","8371131081","18/10/22 11:17:18 PM","00:33:31","31"
"Arjun Emmerich","6741632365","16/02/23 08:37:27 AM","00:52:35","35"
"Cristopher Gislason","6542362170","27/06/23 04:43:15 PM","00:53:14","14"
"Reginald Wuckert","7171250628","10/01/23 08:10:02 AM","00:01:14","14"
"Roberta Gorczany","6782844083","02/07/22 01:26:05 PM","00:16:40","40"
"Wellington Grimes","6066455212","29/12/21 12:08:54 AM","00:43:20","20"
"Ross Ondricka","8874661140","15/07/21 02:11:23 PM","00:05:30","30"
"Mauricio Wilderman","6415734707","18/04/23 10:51:55 PM","00:39:31","31"
"Clovis Boyer","7672443644","20/08/22 09:34:08 AM","00:09:53","53"
"Hailee Dooley","8500332382","13/04/22 06:47:00 PM","00:04:33","33"
"Brigitte Wyman","8177025320","09/04/22 08:01:41 AM","00:22:51","51"
"Buck Erdman","7420567307","04/08/22 10:25:52 AM","00:33:39","39"
"Bradley Herman","8134657302","13/05/23 05:43:36 PM","00:49:24","24"
"Lucious Grant","6212311665","24/02/21 06:20:41 AM","00:50:18","18"
"Lucienne Konopelski","6800123174","03/02/23 10:16:03 PM","00:51:36","36"
"Monique Effertz","7226776178","19/06/23 12:38:18 AM","00:50:14","14"
"Kim Lesch","8671863255","03/10/21 09:40:36 AM","00:29:34","34"
"Clovis Boyer","7672443644","26/03/21 11:52:10 PM","00:28:36","36"
"Lucienne Konopelski","6800123174","17/12/22 09:45:37 AM","00:04:51","51"
"Morris Goldner","8880873376","20/12/21 08:23:14 PM","00:41:36","36"
"Horace Kirlin","8441388320","23/05/23 02:21:05 PM","00:04:49","49"
"Dexter Rodriguez","7567834867","11/07/21 05:38:27 PM","00:16:37","37"
"Adriel Kiehn","7143743413","12/06/23 03:56:17 PM","00:55:18","18"
"Grayson Kris","6446678835","10/02/23 12:20:19 PM","00:16:41","41"
"Myriam Hauck","7363548621","29/12/21 11:02:57 PM","00:30:51","51"
"Jedidiah Kuhic","8838455708","30/05/21 11:15:57 PM","00:44:28","28"
"Katelin Dicki","7771071266","13/06/22 12:14:58 AM","00:54:14","14"
"Jordan Toy","6637305371","22/10/22 05:42:53 AM","00:16:47","47"
"Meagan Torp","8815612476","02/07/23 07:15:22 PM","00:02:32","32"
"Ross Ondricka","8874661140","08/05/21 07:13:58 AM","00:02:37","37"
"Myriam Hauck","7363548621","15/06/21 12:46:52 PM","00:55:39","39"
"Norval Runolfsson","8271406530","03/07/23 03:39:35 AM","00:41:07","7"
"Gail Kunde","7144608124","12/02/22 08:36:49 PM","00:21:41","41"
"Alexandro Heidenreich","7016647153","23/01/22 03:50:09 PM","00:47:41","41"
"Mina Jones","8122755614","15/03/22 11:22:56 AM","00:19:19","19"
"Terrence Beer","8186680762","21/03/23 07:23:41 PM","00:47:34","34"
"Tiara Blick","8544178677","14/04/23 10:56:04 AM","00:01:17","17"
"Morris Goldner","8880873376","25/10/21 11:52:49 PM","00:01:30","30"
"Gerard Bechtelar","7356483774","08/02/23 08:51:42 AM","00:42:05","5"
"Tiara Blick","8544178677","09/08/21 03:12:58 AM","00:20:16","16"
"Roberta Gorczany","6782844083","25/04/23 08:31:05 PM","00:32:15","15"
"Darron Towne","6481435540","05/11/21 05:30:09 PM","00:29:17","17"
"Theo Kihn","6825544206","26/05/23 02:16:36 AM","00:18:25","25"
"Grayson Kris","6446678835","17/07/21 05:48:28 PM","00:46:01","1"
"Mauricio Wilderman","6415734707","06/03/21 04:40:59 AM","00:32:40","40"
"Juana Welch","8440655110","17/02/23 02:53:34 AM","00:10:05","5"
"Selmer Moen","8073015233","04/07/23 09:29:51 PM","00:53:13","13"
"Eulalia Carter","6620381605","09/06/22 08:13:21 AM","00:35:41","41"
"Gail Kunde","7144608124","17/04/22 03:35:05 AM","00:56:41","41"
"Grayson Kris","6446678835","22/06/22 09:38:38 AM","00:54:56","56"
"Heaven Oberbrunner","6142278425","04/10/22 01:16:06 AM","00:34:11","11"
"Margret Veum","8008140110","02/06/22 01:47:09 AM","00:53:18","18"
"Elizabeth Kerluke","7641637280","25/03/21 04:08:57 PM","00:50:25","25"
"Cordia Weissnat","8714675243","31/01/22 07:49:13 AM","00:09:09","9"
"Abigayle Barton","8425588575","06/12/21 08:30:08 PM","00:20:40","40"
"Monique Effertz","7226776178","20/01/22 12:46:08 PM","00:53:15","15"
"Heaven Oberbrunner","6142278425","21/06/23 03:28:21 AM","00:52:12","12"
"Wellington Grimes","6066455212","28/06/21 05:50:06 PM","00:30:49","49"
"Barrett Ritchie","8621786146","11/03/23 08:32:13 PM","00:59:18","18"
"Jane Prosacco","7618060341","15/02/21 06:13:48 AM","00:12:36","36"
"Hailee Dooley","8500332382","07/05/23 03:37:16 PM","00:54:57","57"
"Monique Effertz","7226776178","29/03/21 04:52:44 PM","00:36:46","46"
"Zula Davis","7505507610","17/02/21 01:15:08 AM","00:22:34","34"
"Connor Ward","7726866607","22/12/21 05:18:28 PM","00:14:05","5"
"Rudy Gleichner","8158818283","30/05/23 03:53:29 PM","00:00:48","48"
"Terrence Beer","8186680762","12/01/22 08:02:59 AM","00:28:30","30"
"Shaniya Shields","8214805385","27/02/22 05:22:48 PM","00:47:35","35"
"Gail Kunde","7144608124","21/12/22 06:26:57 PM","00:11:06","6"
"Lenna Lueilwitz","6336328528","06/01/22 03:14:01 PM","00:14:20","20"
"Selmer Moen","8073015233","07/03/23 05:54:05 PM","00:19:26","26"
"Jasmin Balistreri","6856377365","18/11/21 07:19:35 AM","00:37:43","43"
"Katelin Dicki","7771071266","29/11/22 09:36:56 AM","00:55:05","5"
"Rhianna Towne","6388062322","29/03/23 01:46:55 AM","00:48:53","53"
"Mckenna Greenfelder","8474444466","27/08/21 03:30:56 PM","00:47:42","42"
"Tabitha Abshire","7511163240","21/12/21 02:49:42 AM","00:10:21","21"
"Grayson Kris","6446678835","23/01/23 09:35:16 AM","00:39:06","6"
"Kara Hackett","8371131081","14/04/23 07:46:08 AM","00:38:56","56"
"Loy Anderson","7751552622","22/12/21 10:09:01 PM","00:47:24","24"
"Shaniya Shields","8214805385","24/09/22 04:51:10 PM","00:43:16","16"
"Norval Runolfsson","8271406530","18/09/22 05:13:01 PM","00:14:57","57"
"Brigitte Wyman","8177025320","18/03/21 04:05:39 AM","00:31:34","34"
"Rudy Gleichner","8158818283","10/04/23 03:35:27 PM","00:51:24","24"
"Grady Wintheiser","6252764861","11/06/23 09:15:04 PM","00:56:58","58"
"Jada Kunze","6817842047","03/07/22 11:53:25 PM","00:56:11","11"
"Rhianna Towne","6388062322","27/05/23 12:46:34 PM","00:42:43","43"
"Bradley Herman","8134657302","06/08/22 11:48:02 AM","00:25:13","13"
"Ross Ondricka","8874661140","02/02/21 02:01:46 PM","00:09:20","20"
"Jarod Tromp","6738863880","07/03/23 06:41:58 PM","00:53:49","49"
"Madie Christiansen","8134067075","18/10/21 01:42:53 AM","00:57:56","56"
"Enrique Frami","6380715712","26/01/21 07:57:15 AM","00:58:10","10"
"Osbaldo Frami","6363788523","02/01/21 11:15:33 AM","00:25:16","16"
"Nash Cummings","8558821633","12/05/22 12:44:26 PM","00:46:12","12"
"Onie Yundt","8474018636","19/05/22 06:42:04 PM","00:08:11","11"
"Jordan Toy","6637305371","05/03/21 12:21:44 PM","00:15:03","3"
"Onie Yundt","8474018636","12/03/22 09:40:50 PM","00:53:58","58"
"Gust Mueller","8615272163","14/02/23 07:19:26 AM","00:07:41","41"
"Kennedy Borer","7307402025","02/05/21 07:10:45 PM","00:32:58","58"
"Theron Osinski","6656424264","20/01/21 05:23:47 PM","00:04:49","49"
"Cordia Weissnat","8714675243","11/10/22 06:19:09 AM","00:49:10","10"
"Alice Spencer","8868223038","04/03/22 04:02:05 AM","00:04:02","2"
"Hailee Dooley","8500332382","29/06/21 03:34:25 PM","00:03:15","15"
"Alisa Schoen","6264071647","17/12/21 04:25:58 PM","00:39:01","1"
"Clovis Boyer","7672443644","11/03/22 07:22:23 AM","00:40:17","17"
"Lenna Lueilwitz","6336328528","30/06/23 01:06:29 AM","00:06:29","29"
"Darron Towne","6481435540","18/02/21 04:56:11 AM","00:32:46","46"
"Adriel Kiehn","7143743413","13/09/21 10:36:05 AM","00:47:53","53"
"Dexter Rodriguez","7567834867","13/11/22 01:18:45 AM","00:48:27","27"
"Clovis Boyer","7672443644","19/09/21 04:52:31 AM","00:31:32","32"
"Roberta Gorczany","6782844083","30/09/22 02:01:08 AM","00:29:35","35"
"Tabitha Abshire","7511163240","19/12/21 02:55:10 AM","00:53:29","29"
"Terrence Beer","8186680762","09/12/21 03:01:42 PM","00:10:38","38"
"Adolphus McGlynn","7674284835","14/11/21 07:55:42 PM","00:56:59","59"
"Alexandro Heidenreich","7016647153","09/10/22 12:10:26 PM","00:22:52","52"
"Zakary Jerde","7558066525","13/05/22 07:15:39 PM","00:51:56","56"
"Amos Wisoky","7524067281","11/06/23 08:23:34 PM","00:12:09","9"
"Arjun Emmerich","6741632365","22/11/22 06:34:23 AM","00:59:10","10"
"Darren Heathcote","7444817032","28/09/22 06:39:11 AM","00:16:40","40"
"Lucienne Konopelski","6800123174","23/01/23 02:44:43 PM","00:31:10","10"
"Jose Brekke","6667002384","30/06/21 06:18:03 AM","00:53:21","21"
"Jada Kunze","6817842047","19/02/22 11:22:46 AM","00:47:02","2"
"Ross Ondricka","8874661140","03/11/22 02:01:07 AM","00:26:25","25"
"Amos Wisoky","7524067281","18/08/22 02:37:25 AM","00:47:05","5"
"Brigitte Wyman","8177025320","17/01/21 01:18:24 AM","00:37:19","19"
"Zakary Jerde","7558066525","15/05/22 07:00:09 PM","00:04:32","32"
"Jada Kunze","6817842047","22/04/23 02:38:52 AM","00:48:30","30"
"Tiara Blick","8544178677","16/04/22 12:25:49 AM","00:25:18","18"
"Darren Heathcote","7444817032","22/09/22 01:28:45 PM","00:20:08","8"
